T	mean	std	min_val	max_val
109.0	0.46319206632794435	1.6476020897201116	0.42715483979511143	0.5021310102470279
110.0	0.45831112871220736	1.6541378255851151	0.42238231268817833	0.4971578281435111
111.0	0.4534792842869203	1.6606696018069713	0.41766217203161576	0.4922299289819982
112.0	0.44869630885694967	1.667197444927383	0.4129940666626431	0.48734722094736205
113.0	0.44396196473837857	1.6737213806907432	0.40837763522550863	0.48250959554265715
114.0	0.43927600160896474	1.6802414340013878	0.4038125069572436	0.47771692849462405
115.0	0.43463815731946054	1.6867576288849804	0.39929830243443576	0.47296908062036647
116.0	0.43004815866751245	1.693269988453793	0.394834634282835	0.46826589865680357
117.0	0.4255057221357944	1.6997785348756842	0.3904211078515285	0.4636072160544537
118.0	0.42101055459595144	1.706283289346539	0.3860573218533393	0.458992853737028
119.0	0.416562353979847	1.7127842720659996	0.3817428689730122	0.4544226208282449
120.0	0.41216080991955395	1.7192815022162926	0.3774773364446871	0.4498963153472248
121.0	0.40780560435745045	1.7257749979439723	0.37326030660008086	0.44541372487375397
122.0	0.4034964121277333	1.7322647763444274	0.36909135738873655	0.4409746271846675
123.0	0.3992329015105801	1.7387508534489775	0.36497006287162204	0.4365787908625183
124.0	0.3950147347601702	1.745233244214424	0.360895993689322	0.43222597587769207
125.0	0.39084156860768093	1.7517119625148971	0.35686871750598104	0.4279159341450338
126.0	0.3867130547403585	1.7581870211358799	0.3528877994301242	0.4236484100560401
127.0	0.38262884025769567	1.7646584317702674	0.348952802413417	0.41942314098761124
128.0	0.3785885681057037	1.7711262050163374	0.34506328762837507	0.4152398577883126
129.0	0.3745918774902351	1.7775903503775308	0.3412188148260002	0.41109828524307185
130.0	0.3706384042702568	1.7840508762639091	0.3374189426742588	0.40699814251718175
131.0	0.36672778133193945	1.7905077899951938	0.33366322907828533	0.40293914358044947
132.0	0.3628596389443977	1.7969610978052881	0.3299512314831524	0.39892099761230515
133.0	0.3590336050978664	1.8034108048481756	0.32628250716000706	0.3949434093886361
134.0	0.35524930582507774	1.8098569152051094	0.3226566134763396	0.39100607965109385
135.0	0.35150636550656233	1.8162994318930041	0.319073108151117	0.38710870545958403
136.0	0.34780440716056804	1.8227383568739441	0.31553154949547435	0.3832509805286214
137.0	0.3441430527182626	1.8291736910657241	0.3120314966396333	0.37943259554820397
138.0	0.3405219232848573	1.835605434353359	0.308572509746683	0.3756532384898398
139.0	0.33694063938726226	1.8420335856014751	0.30515415021383185	0.3719125948983277
140.0	0.3333988212088532	1.8484581426675197	0.3017759808617075	0.36821034816986886
141.0	0.3298960888119116	1.8548791024157343	0.29843756611226047	0.3645461798170691
142.0	0.3264320623482746	1.8612964607318003	0.29513847215580435	0.3609197697213663
143.0	0.3230063622587071	1.867710212538135	0.29187826710769466	0.3573307963733955
144.0	0.31961860946148396	1.874120351809746	0.28865652115513	0.3537789371017811
145.0	0.31626842553065876	1.8805268715906165	0.28547280669454095	0.35026386829083545
146.0	0.31295543286447036	1.8869297640105536	0.28232669846000846	0.34678526558761813
147.0	0.30967925484431014	1.8933290203024613	0.2792177736431268	0.3433428040987827
148.0	0.3064395159846786	1.8997246308199824	0.27614561200472587	0.3399361585776458
149.0	0.3032358420745168	1.9061165850554802	0.27310979597882956	0.3365650036018697
150.0	0.30006786031029986	1.9125048716582989	0.27010991076922425	0.3332290137421518
151.0	0.29693519942125557	1.9188894784532822	0.26714554443898897	0.3299278637222924
152.0	0.2938374897870556	1.9252703924595052	0.2642162879933219	0.32666122857099467
153.0	0.29077436354831776	1.931647599909175	0.2613217354559897	0.3234287837657457
154.0	0.2877454547102399	1.9380210862666896	0.25846148393970514	0.32023020536910596
155.0	0.28475039923967066	1.944390836247798	0.255635133710728	0.3170651701577234
156.0	0.2817888351559163	1.950756833838854	0.25284228824797206	0.3139333557443795
157.0	0.2788604026155626	1.9571190623161203	0.2500825542968856	0.3108344406933581
158.0	0.2759647439915888	1.9634775042651056	0.24735554191836745	0.30776810462942195
159.0	0.2731015039470262	1.9698321415999056	0.24466086453295824	0.30473402834066216
160.0	0.27027032950341423	1.976182955582528	0.24199813896054548	0.30173189387548205
161.0	0.26747087010429704	1.9825299268421774	0.239366985455812	0.29876138463397134
162.0	0.2647027776739807	1.9888730353944815	0.2367670277396329	0.29582218545389943
163.0	0.2619657066717777	1.995212260660635	0.23419789302663618	0.2929139826915678
164.0	0.25925931414194603	2.0015475814864527	0.23165921204911788	0.2900364642977378
165.0	0.25658325975952395	2.0078789761613094	0.2291506190775011	0.28718931988884727
166.0	0.2539372058722575	2.014206422436945	0.226671751937522	0.28437224081372536
167.0	0.2513208175387973	2.0205298975461337	0.22422225202430493	0.28158492021598996
168.0	0.24873376256335358	2.0268493782211916	0.2218017643135035	0.27882705309233113
169.0	0.24617571152696804	2.0331648407123257	0.2194099373696522	0.2760983363468495
170.0	0.24364633781557465	2.03947626080579	0.21704642335188776	0.2733984688416313
171.0	0.24114531764499797	2.0457836138418632	0.21471087801717595	0.2707271514437224
172.0	0.23867233008304342	2.0520868747326175	0.2124029607211857	0.26808408706866343
173.0	0.23622705706882008	2.058386017979486	0.21012233441693765	0.2654689807207413
174.0	0.23380918342943321	2.0646810176906065	0.20786866565135317	0.26288153953010196
175.0	0.23141839689418026	2.070971847597951	0.2056416245598242	0.2603214727868705
176.0	0.22905438810637016	2.0772584810742125	0.20344088485891232	0.2577884919724088
177.0	0.2267168506328943	2.0835408911494624	0.20126612383729361	0.25528231078784897
178.0	0.22440548097165702	2.0898190505275664	0.1991170223450445	0.2528026451800224
179.0	0.22211997855698176	2.0960929316023504	0.19699326478137466	0.2503492133649088
180.0	0.21986004576309193	2.102362506473516	0.19489453908089394	0.24792173584871513
181.0	0.21762538790577424	2.108627746962303	0.19282053669850974	0.24551993544670336
182.0	0.21541571324231779	2.1148886246268903	0.19077095259303806	0.24314353729986823
183.0	0.21323073296982098	2.1211451107775416	0.18874548520960907	0.24079226888956815
184.0	0.2110701612219555	2.1273971764914825	0.1867438364609455	0.2384658600502072
185.0	0.20893371506427286	2.133644792627519	0.18476571170759096	0.23616404298006372
186.0	0.20682111448813295	2.1398879298403797	0.18281081973715474	0.2338865522503532
187.0	0.20473208240333382	2.1461265585948035	0.18087887274264558	0.23163312481261517
188.0	0.20266634462951402	2.1523606491793483	0.178969586299953	0.22940350000450238
189.0	0.20062362988640112	2.158590171719938	0.17708267934454364	0.22719741955405692
190.0	0.19860366978297253	2.164815096193139	0.17521787414742604	0.22501462758254542
191.0	0.19660619880559418	2.1710353924391654	0.17337489629044342	0.2228548706059296
192.0	0.19463095430519672	2.17725103017462	0.17155347464094348	0.22071789753503812
193.0	0.19267767648355083	2.183461979004967	0.1697533413258788	0.21860345967451092
194.0	0.19074610837869863	2.189668208436738	0.16797423170538583	0.21651131072058014
